('Success', 'Yes')('FPS', '4.88')
('Success', 'Yes')('FPS', '8.93')
('Success', 'Yes')('FPS', '8.93')
('Success', 'Yes')('FPS', '8.93')
('Success', 'Yes')('FPS', '8.91')
('Success', 'Yes')('FPS', '8.91')
('Success', 'Yes')('FPS', '8.91')
('Success', 'Yes')('FPS', '8.91')
('Success', 'Yes')('FPS', '8.91')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.90')
('Success', 'Yes')('FPS', '8.90')
('Success', 'Yes')('FPS', '8.91')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.90')
('Success', 'Yes')('FPS', '8.90')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.90')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.89')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.88')
('Success', 'Yes')('FPS', '8.87')
('Success', 'Yes')('FPS', '8.85')
('Success', 'Yes')('FPS', '8.83')
('Success', 'Yes')('FPS', '8.82')
('Success', 'Yes')('FPS', '8.83')
('Success', 'Yes')('FPS', '8.83')
('Success', 'Yes')('FPS', '8.82')
('Success', 'Yes')('FPS', '8.82')
('Success', 'Yes')('FPS', '8.82')
('Success', 'Yes')('FPS', '8.82')
('Success', 'Yes')('FPS', '8.82')
('Success', 'Yes')('FPS', '8.83')
('Success', 'Yes')('FPS', '8.83')
('Success', 'Yes')('FPS', '8.82')
('Success', 'Yes')('FPS', '8.82')
('Success', 'Yes')('FPS', '8.81')
('Success', 'Yes')('FPS', '8.79')
('Success', 'Yes')('FPS', '8.78')
('Success', 'Yes')('FPS', '8.75')
('Success', 'Yes')('FPS', '8.74')
('Success', 'Yes')('FPS', '8.73')
('Success', 'Yes')('FPS', '8.73')
('Success', 'Yes')('FPS', '8.72')
('Success', 'Yes')('FPS', '8.69')
('Success', 'Yes')('FPS', '8.70')
